,CPU_count,CPU_vendor_id,CPU_GHz,core_architecture,memory_available_B,swap_free_B,os,model_name,nb_samples,nb_preds
266,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,__cached__,500,500
267,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,__cached__,2000,20
268,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,__cached__,2000,500
269,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,__cached__,2000,2000
270,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,__doc__,20,20
271,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,__doc__,500,20
272,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,__doc__,500,500
273,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,__doc__,2000,20
274,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,__doc__,2000,500
275,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,__doc__,2000,2000
276,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,__file__,20,20
277,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,__file__,500,20
278,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,__file__,500,500
